2x4_Yellow,-1.35,0,-0.45,0,0.7071068,0,0.7071068,2.7
2x4_Blue,0,0,0,0,0,0,1,1.423025
2x4_Green,1.35,0,-0.45,0,0.7071068,0,0.7071068,0
2x4_Yellow,0.9,0.6,0,0,0,0,1,0.8746427
2x4_Green,-0.9,0.6,0,0,0,0,1,2.371708
2x2_Yellow,-1.35,1.2,0,0,0,0,1,2.988729
2x2_Green,1.35,1.2,0,0,0,0,1,1.281601
2x2_Green,-1.35,1.8,0,0,0,0,1,3.276049
2x2_Yellow,1.35,1.8,0,0,0,0,1,1.855398
2x4_Yellow,-1.35,2.4,-0.45,0,0.7071068,0,0.7071068,3.612478
2x4_Green,1.35,2.4,-0.45,0,0.7071068,0,0.7071068,2.4
2x4_Green,-0.9,3,-0.9,0,0,0,1,3.776904
2x4_Yellow,0.9,3,-0.9,0,0,0,1,3.066757
2x2_Blue,0,3.6,-0.9,0,0,0,1,3.871046
2x2_Green,1.35,3.6,-0.9,0,0,0,1,3.628016
2x2_Yellow,-1.35,3.6,-0.9,0,0,0,1,4.522444


2x4_Yellow,0,0,-0.45,0,0,0,1,0
2x4_Blue,-1.35,0,-0.9,0,0.7071068,0,0.7071068,1.423025
2x4_Green,1.35,0,-0.9,0,0.7071068,0,0.7071068,1.423025
2x4_Blue,0.9,0.6,-0.45,0,0,0,1,1.081665
2x4_Green,-0.9,0.6,-0.45,0,0,0,1,1.081665
2x2_Blue,-1.35,1.2,-0.45,0,0,0,1,1.806239
2x2_Green,1.35,1.2,-0.45,0,0,0,1,1.806239
2x2_Green,-1.35,1.8,-0.45,0,0,0,1,2.25
2x2_Blue,1.35,1.8,-0.45,0,0,0,1,2.25
2x4_Green,1.35,2.4,-0.9,0,0.7071068,0,0.7071068,2.790161
2x4_Blue,-1.35,2.4,-0.9,0,0.7071068,0,0.7071068,2.790161
2x4_Blue,0.9,3,-1.35,0,0,0,1,3.258834
2x4_Green,-0.9,3,-1.35,0,1,0,0,3.258834
2x2_Yellow,0,3.6,-1.35,0,0,0,1,3.710795
2x2_Blue,-1.35,3.6,-1.35,0,0,0,1,3.948734
2x2_Green,1.35,3.6,-1.35,0,0,0,1,3.948734


