2x4,2.25,0,0.9,-9.822543E-11,9.322321E-12,3.72529E-09,1,0
2x4,1.35,0.6,0.9,0,0,0,1,1.081666
2x4,3.15,0.6,0.9,0,0,0,1,1.081665
2x4,3.6,1.2,0.9,0,0,0,1,1.806239
2x2,2.25,1.2,0.9,0,0,0,1,1.2
2x4,0.9,1.2,0.9,0,0,0,1,1.806239
2x2,0.45,1.8,0.9,0,0,0,1,2.545584
2x2,0.45,2.4,0.9,0,0,0,1,3
2x4,1.8,1.8,0.9,0,0.7071068,0,0.7071068,1.855398
2x4,1.8,2.4,0.9,0,0.7071068,0,0.7071068,2.441823
2x4,1.8,3,0.9,0,0.7071068,0,0.7071068,3.033562
2x4,3.15,1.8,0.9,6.062692E-09,0.7071069,5.587935E-09,0.7071067,2.012461
2x4,3.15,2.4,0.9,0,0.7071068,0,0.7071068,2.563201
